Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,214.449997,252.000000,209.750000,246.050003,225.107559,108444214
2012-02-01,247.250000,269.950012,240.675003,258.549988,236.543594,151911434
2012-03-01,258.500000,267.250000,246.500000,259.924988,237.801544,115698430
2012-04-01,259.000000,279.000000,257.924988,271.250000,248.162613,93977678
2012-05-01,271.250000,279.000000,241.100006,253.100006,231.557449,131251130
2012-06-01,252.000000,282.450012,242.524994,281.774994,257.791809,123690804
2012-07-01,282.000000,296.899994,280.000000,293.875000,270.984375,104942150
2012-08-01,292.774994,304.750000,288.649994,297.674988,274.488373,102873426
2012-09-01,298.774994,319.450012,291.674988,314.575012,290.071930,110830536
2012-10-01,314.500000,322.399994,252.524994,317.100006,292.400330,90640668
2012-11-01,316.375000,352.750000,313.750000,351.975006,324.558777,88034024
2012-12-01,350.000000,350.575012,334.875000,339.299988,312.871094,94615816
2013-01-01,341.049988,345.000000,320.049988,321.524994,296.480682,115115176
2013-02-01,322.399994,340.450012,309.674988,312.674988,288.319977,119612272
2013-03-01,312.500000,330.000000,301.274994,312.674988,288.319977,145385886
2013-04-01,312.325012,351.000000,306.700012,341.149994,314.577026,138250498
2013-05-01,341.149994,363.649994,334.975006,350.250000,322.968201,105155310
2013-06-01,349.000000,350.700012,310.000000,334.750000,308.675507,122040648
2013-07-01,334.500000,349.024994,303.450012,304.875000,283.475739,139303120
2013-08-01,306.950012,318.899994,264.000000,297.000000,276.153595,251032528
2013-09-01,299.000000,344.950012,278.524994,296.524994,275.711914,185886378
2013-10-01,299.399994,344.500000,294.674988,340.399994,316.507294,129815588
2013-11-01,340.799988,344.000000,308.350006,330.649994,307.441620,106523004
2013-12-01,331.000000,358.700012,324.774994,332.924988,309.556946,138903294
2014-01-01,334.000000,342.500000,312.549988,314.250000,292.192749,104095246
2014-02-01,314.975006,341.450012,308.399994,334.799988,311.300354,49446192
2014-03-01,332.600006,380.375000,331.250000,374.399994,348.120789,106374032
2014-04-01,375.750000,376.774994,353.649994,360.649994,335.335938,78283974
2014-05-01,360.649994,427.000000,355.725006,396.375000,368.553375,126429896
2014-06-01,396.750000,428.000000,396.750000,410.774994,381.942657,77783872
2014-07-01,411.500000,430.350006,403.575012,417.000000,391.010254,79829752
2014-08-01,413.024994,426.399994,395.700012,421.774994,395.487701,65539076
2014-09-01,422.950012,439.899994,419.299988,436.325012,409.130829,83277776
2014-10-01,433.000000,457.299988,427.049988,455.924988,427.509247,62758666
2014-11-01,457.600006,482.950012,446.500000,478.575012,448.747650,75798242
2014-12-01,479.149994,486.975006,458.000000,475.799988,446.145508,67436388
2015-01-01,475.500000,550.299988,468.125000,538.674988,505.101776,83993886
2015-02-01,534.250000,546.500000,515.000000,527.000000,494.154510,65614418
2015-03-01,540.174988,554.650024,501.049988,511.350006,479.479889,92009894
2015-04-01,513.049988,529.500000,489.524994,494.399994,463.586273,63577874
2015-05-01,494.399994,527.000000,472.100006,525.275024,492.536987,65540780
2015-06-01,524.474976,536.000000,495.075012,533.575012,500.319672,73703282
2015-07-01,530.674988,564.000000,527.025024,555.825012,521.182922,61430932
2015-08-01,556.375000,558.750000,502.850006,513.724976,485.327423,57113004
2015-09-01,510.649994,536.950012,488.500000,534.400024,504.859650,67817782
2015-10-01,537.599976,562.000000,529.674988,549.799988,519.408325,49865370
2015-11-01,547.525024,549.049988,520.500000,538.875000,509.087311,41850572
2015-12-01,538.525024,546.349976,520.049988,541.075012,511.165741,48843402
2016-01-01,541.200012,554.000000,503.950012,524.924988,495.908417,55754414
2016-02-01,529.000000,533.500000,464.000000,485.924988,459.064178,71472338
2016-03-01,487.475006,539.450012,485.924988,535.575012,505.969727,62697206
2016-04-01,534.400024,568.349976,521.424988,566.174988,534.878052,49578794
2016-05-01,563.875000,597.500000,556.575012,590.950012,558.283752,54884412
2016-06-01,591.474976,595.924988,572.125000,588.224976,555.709229,58951816
2016-07-01,590.000000,625.625000,580.450012,623.099976,593.487976,58237936
2016-08-01,624.500000,647.500000,606.900024,645.599976,614.918701,58470838
2016-09-01,644.000000,659.224976,632.700012,636.424988,606.179749,52030484
2016-10-01,640.500000,650.025024,612.075012,629.525024,599.607666,39439216
2016-11-01,628.000000,644.500000,579.000000,599.799988,571.295349,76076534
2016-12-01,601.150024,606.000000,581.799988,603.099976,574.438477,46954944
2017-01-01,604.724976,650.000000,591.549988,643.325012,612.751892,65706704
2017-02-01,643.099976,727.000000,640.250000,695.049988,662.018616,264106476
2017-03-01,698.224976,739.974976,684.500000,721.275024,686.997314,72430454
2017-04-01,723.000000,786.974976,712.525024,773.250000,736.502258,66808784
2017-05-01,773.250000,824.000000,761.299988,818.099976,779.220886,50151330
2017-06-01,819.500000,858.000000,810.275024,826.025024,786.769348,46752192
2017-07-01,826.299988,899.400024,822.500000,892.200012,855.446045,62678678
2017-08-01,890.924988,904.575012,865.575012,888.224976,851.634827,51268730
2017-09-01,890.500000,934.000000,869.000000,902.849976,865.657288,78112874
2017-10-01,902.849976,939.799988,878.924988,904.250000,866.999695,67360708
2017-11-01,907.549988,937.750000,894.000000,926.849976,888.668640,50919926
2017-12-01,927.450012,951.549988,899.500000,936.200012,897.633484,59433142
2018-01-01,936.349976,1006.750000,925.250000,1002.849976,961.537903,71520872
2018-02-01,1003.000000,1007.500000,918.150024,942.099976,903.290466,55205576
2018-03-01,939.650024,950.000000,914.250000,943.049988,904.201294,56704418
2018-04-01,945.250000,989.500000,930.150024,972.150024,932.102539,52637954
2018-05-01,972.150024,1080.000000,972.150024,1069.724976,1025.657959,79037818
2018-06-01,1058.000000,1078.500000,1004.549988,1054.224976,1017.252563,171382202
2018-07-01,1054.175049,1110.000000,1031.625000,1089.750000,1051.531738,102000326
2018-08-01,1081.400024,1087.500000,1029.125000,1030.599976,994.456116,102832700
2018-09-01,1034.699951,1039.474976,955.099976,1003.025024,967.848206,110860266
2018-10-01,1004.900024,1026.099976,942.500000,955.875000,922.351807,165463186
2018-11-01,965.000000,1068.775024,948.000000,1064.224976,1026.901855,137555020
2018-12-01,1065.500000,1079.699951,1016.000000,1060.849976,1023.645203,94995760
2019-01-01,1063.824951,1083.250000,1011.000000,1039.974976,1003.502319,110090940
2019-02-01,1039.974976,1077.500000,1036.599976,1038.775024,1002.344421,86297218
2019-03-01,1043.125000,1164.025024,1035.000000,1159.449951,1118.787231,145671274
2019-04-01,1162.625000,1166.000000,1115.500000,1158.724976,1118.087769,154552166
2019-05-01,1158.724976,1232.500000,1135.800049,1212.675049,1170.145508,140215256
2019-06-01,1213.500000,1247.250000,1201.500000,1221.875000,1179.022949,101231920
2019-07-01,1228.000000,1251.650024,1111.525024,1125.824951,1093.093506,140970808
2019-08-01,1114.550049,1144.500000,1069.800049,1113.974976,1081.588013,180786992
2019-09-01,1113.974976,1282.699951,1084.000000,1227.449951,1194.416382,176051693
2019-10-01,1231.500000,1263.900024,1181.150024,1230.349976,1197.238159,137198069
2019-11-01,1239.000000,1287.000000,1227.599976,1274.949951,1240.637939,112330501
2019-12-01,1273.949951,1305.500000,1234.199951,1272.099976,1237.864624,117016801
2020-01-01,1276.099976,1304.849976,1211.750000,1226.300049,1193.297241,137910086
2020-02-01,1220.000000,1259.900024,1170.099976,1177.650024,1145.956543,131226577
2020-03-01,1200.199951,1201.150024,738.750000,861.900024,838.704163,473125765
2020-04-01,863.849976,1019.000000,810.000000,1001.799988,974.839050,397741571
2020-05-01,1001.799988,1001.799988,826.099976,951.650024,926.038757,383193554
2020-06-01,975.000000,1082.599976,928.000000,1065.849976,1037.165405,467983388
2020-07-01,1065.849976,1157.949951,1020.049988,1032.800049,1005.004822,352780703
2020-08-01,1025.949951,1148.800049,993.000000,1115.849976,1085.819702,292230618
2020-09-01,1128.000000,1145.949951,1025.000000,1078.599976,1049.572266,208518898
2020-10-01,1090.099976,1251.000000,1090.099976,1183.550049,1151.697754,255629727
2020-11-01,1194.349976,1464.400024,1177.500000,1440.849976,1402.073120,256002266
2020-12-01,1440.849976,1449.000000,1345.000000,1436.300049,1397.645630,224469430
2021-01-01,1440.000000,1511.650024,1342.000000,1390.500000,1353.078247,203209754
2021-02-01,1410.250000,1641.000000,1401.000000,1534.400024,1493.105469,199359334
2021-03-01,1564.000000,1600.000000,1450.250000,1493.650024,1453.452271,180153578
2021-04-01,1499.400024,1503.650024,1353.000000,1412.300049,1374.291626,235770297
2021-05-01,1393.000000,1520.449951,1377.300049,1515.849976,1475.054688,158412762
2021-06-01,1520.300049,1527.000000,1455.000000,1497.900024,1457.587769,109133234
2021-07-01,1502.000000,1545.349976,1404.000000,1426.449951,1394.068115,150389347
2021-08-01,1435.000000,1583.349976,1410.000000,1581.400024,1545.500732,134711410
2021-09-01,1575.000000,1635.500000,1528.949951,1594.949951,1558.743042,128605303
2021-10-01,1583.000000,1725.000000,1560.000000,1582.849976,1546.917725,125213820
2021-11-01,1585.000000,1622.000000,1462.000000,1493.550049,1459.645020,129924758
2021-12-01,1495.000000,1555.050049,1414.099976,1479.400024,1445.816162,112838990
2022-01-01,1485.000000,1576.650024,1435.000000,1485.699951,1451.973145,156401807
2022-02-01,1508.500000,1539.949951,1407.150024,1426.250000,1393.872803,129636002
2022-03-01,1426.250000,1518.800049,1292.000000,1470.349976,1436.971680,214562417
2022-04-01,1476.400024,1722.099976,1322.250000,1384.599976,1353.168335,338232212
2022-05-01,1362.050049,1420.500000,1278.300049,1388.949951,1357.419434,200643793
2022-06-01,1380.000000,1400.750000,1271.599976,1348.000000,1332.716553,116809621
2022-07-01,1343.949951,1438.599976,1330.050049,1434.199951,1417.939209,141985936
2022-08-01,1439.000000,1513.900024,1412.949951,1486.099976,1469.250732,118338708
2022-09-01,1464.750000,1540.949951,1365.000000,1421.349976,1405.234863,148319569
2022-10-01,1409.949951,1498.000000,1384.000000,1496.699951,1479.730591,114429779
2022-11-01,1503.500000,1642.000000,1489.599976,1608.449951,1590.213501,152262484
2022-12-01,1622.000000,1669.400024,1585.449951,1628.150024,1609.690308,130159919
2023-01-01,1627.000000,1702.400024,1560.000000,1603.500000,1585.319702,152999289
2023-02-01,1624.000000,1681.900024,1577.300049,1599.599976,1581.463867,126613185
2023-03-01,1612.000000,1645.949951,1532.050049,1609.550049,1591.301147,281250547
2023-04-01,1607.550049,1720.000000,1602.750000,1687.599976,1668.466187,296725881
2023-05-01,1687.599976,1734.449951,1597.349976,1610.849976,1592.586304,385815045
2023-06-01,1619.900024,1619.900024,1592.250000,1607.699951,1607.699951,72027884
