Date,Open,High,Low,Close,Adj Close,Volume
2016-02-01,3085.000000,3154.399902,2813.050049,3036.250000,2836.580566,10785081
2016-03-01,3040.000000,3283.000000,2887.149902,3035.199951,2835.599365,8582298
2016-04-01,3020.199951,3168.899902,2965.149902,3088.699951,2885.581543,5220788
2016-05-01,3080.949951,3198.699951,2822.000000,3183.100098,2973.773926,8648433
2016-06-01,3190.000000,3393.100098,2999.800049,3381.699951,3159.313477,8856247
2016-07-01,3430.000000,3689.850098,2925.100098,2935.350098,2742.316162,13169374
2016-08-01,2953.000000,3130.149902,2930.000000,3089.850098,2902.836182,6622481
2016-09-01,3070.050049,3227.699951,3058.300049,3107.399902,2919.324219,4202113
2016-10-01,3114.600098,3399.899902,3012.000000,3363.449951,3159.876953,6118896
2016-11-01,3328.000000,3361.750000,2960.050049,3196.899902,3003.407227,6874267
2016-12-01,3205.000000,3247.250000,2979.100098,3060.399902,2875.168945,4026447
2017-01-01,3066.000000,3203.850098,2904.000000,3018.800049,2836.086670,5043564
2017-02-01,3021.100098,3177.000000,2798.949951,2849.949951,2677.456543,10457756
2017-03-01,2855.000000,2948.800049,2555.199951,2632.350098,2473.026611,11851056
2017-04-01,2644.800049,2770.000000,2583.550049,2599.149902,2441.836182,5487978
2017-05-01,2599.149902,2760.000000,2380.350098,2523.850098,2371.093994,9076182
2017-06-01,2540.000000,2720.949951,2513.899902,2690.100098,2527.281982,6591042
2017-07-01,2700.000000,2787.000000,2375.000000,2383.199951,2238.956299,9049179
2017-08-01,2379.000000,2458.000000,1901.150024,2020.900024,1912.737671,18439793
2017-09-01,2115.000000,2526.750000,2066.149902,2328.750000,2204.110840,26716906
2017-10-01,2328.750000,2504.000000,2315.000000,2428.149902,2298.190918,11219907
2017-11-01,2412.000000,2494.000000,2260.149902,2284.050049,2161.803223,12959781
2017-12-01,2280.000000,2448.399902,2171.000000,2414.199951,2284.987061,9801048
2018-01-01,2410.000000,2615.000000,2203.550049,2225.350098,2106.245361,14386210
2018-02-01,2225.000000,2266.949951,2005.550049,2237.250000,2117.507813,13650120
2018-03-01,2200.050049,2239.899902,2050.300049,2080.550049,1969.194946,8554659
2018-04-01,2080.000000,2180.000000,2054.300049,2109.850098,1996.927124,8703302
2018-05-01,2109.850098,2145.000000,1887.000000,1936.599976,1832.949341,12438593
2018-06-01,1940.000000,2429.600098,1932.349976,2235.050049,2115.426025,30023604
2018-07-01,2230.000000,2387.649902,2020.000000,2127.800049,2013.916260,23357303
2018-08-01,2130.000000,2520.000000,2130.000000,2492.000000,2402.077637,16002754
2018-09-01,2510.000000,2670.800049,2441.100098,2530.649902,2439.333008,20840012
2018-10-01,2531.000000,2610.000000,2332.000000,2542.449951,2450.707031,18605271
2018-11-01,2560.000000,2734.550049,2389.000000,2722.199951,2623.971191,18897763
2018-12-01,2738.600098,2749.949951,2534.100098,2616.500000,2522.084961,17809011
2019-01-01,2618.100098,2728.550049,2537.300049,2720.800049,2622.621826,13781049
2019-02-01,2717.699951,2878.000000,1872.949951,2631.649902,2536.688477,31603766
2019-03-01,2638.000000,2814.000000,2580.050049,2780.250000,2679.926514,14873762
2019-04-01,2798.949951,2953.500000,2736.899902,2933.750000,2827.887207,11620812
2019-05-01,2933.750000,2964.000000,2542.550049,2678.350098,2581.703369,16996507
2019-06-01,2679.800049,2798.449951,2400.000000,2550.449951,2458.418457,13020328
2019-07-01,2567.100098,2726.800049,2533.000000,2574.600098,2481.697021,14660105
2019-08-01,2573.000000,2599.500000,2351.199951,2557.500000,2484.114990,12034528
2019-09-01,2557.500000,2862.000000,2522.800049,2702.250000,2624.711182,12332796
2019-10-01,2690.000000,2849.949951,2576.250000,2783.199951,2703.338623,9751814
2019-11-01,2784.000000,2991.949951,2712.300049,2913.850098,2830.239746,14411227
2019-12-01,2918.000000,2949.000000,2773.000000,2874.550049,2792.067627,9966598
2020-01-01,2880.000000,3249.949951,2852.050049,3114.500000,3025.132324,17856775
2020-02-01,3114.500000,3364.949951,2905.250000,2927.100098,2843.109619,15160819
2020-03-01,2961.000000,3231.949951,2495.050049,3120.750000,3031.202881,21600844
2020-04-01,3119.949951,4094.300049,3025.100098,3936.300049,3823.351074,29689430
2020-05-01,3936.300049,4132.200195,3613.850098,4071.250000,3954.428955,24331042
2020-06-01,4077.600098,4190.000000,3886.000000,3944.949951,3831.752930,20727128
2020-07-01,3965.199951,4560.000000,3814.000000,4521.049805,4391.322266,29069062
2020-08-01,4521.049805,4758.600098,4216.649902,4264.700195,4169.015625,22574971
2020-09-01,4271.100098,5512.649902,4232.000000,5187.799805,5071.403809,89385915
2020-10-01,5225.000000,5322.799805,4831.000000,4888.649902,4778.965820,45218971
2020-11-01,4896.000000,5017.000000,4656.299805,4828.950195,4720.605957,30410549
2020-12-01,4870.000000,5274.200195,4806.000000,5205.100098,5088.316406,27494796
2021-01-01,5217.250000,5443.500000,4550.000000,4602.700195,4499.431641,17177042
2021-02-01,4560.049805,4909.950195,4377.000000,4426.549805,4327.233887,30726072
2021-03-01,4445.000000,4583.350098,4135.000000,4516.000000,4414.676758,19169349
2021-04-01,4550.000000,5290.000000,4423.899902,5163.100098,5047.258301,30533698
2021-05-01,5193.950195,5398.399902,5054.350098,5309.149902,5190.031250,20670788
2021-06-01,5305.000000,5515.000000,5150.100098,5423.049805,5301.375488,12945185
2021-07-01,5426.000000,5614.600098,4660.000000,4711.200195,4605.497559,17882411
2021-08-01,4739.000000,4858.850098,4445.700195,4704.049805,4640.882324,12728213
2021-09-01,4739.000000,4996.500000,4687.000000,4880.700195,4815.160645,9530743
2021-10-01,4853.000000,5077.000000,4526.049805,4659.200195,4596.634766,9403599
2021-11-01,4685.000000,4901.000000,4551.500000,4675.850098,4613.061035,7723679
2021-12-01,4696.000000,4931.049805,4441.299805,4907.000000,4841.106934,7678285
2022-01-01,4907.000000,4930.299805,4175.450195,4302.799805,4245.020508,9037534
2022-02-01,4320.000000,4436.950195,4049.949951,4063.399902,4008.834961,7772672
2022-03-01,4063.399902,4387.500000,3654.000000,4295.450195,4237.769043,17763166
2022-04-01,4295.000000,4477.649902,4061.000000,4131.950195,4076.464844,6780338
2022-05-01,4122.149902,4426.750000,3789.850098,4369.649902,4310.972656,11385286
2022-06-01,4350.000000,4415.000000,4066.050049,4393.799805,4334.798340,8901232
2022-07-01,4385.000000,4613.799805,4055.600098,4090.350098,4035.423584,11104377
2022-08-01,4139.799805,4329.899902,4040.000000,4245.049805,4245.049805,8143380
2022-09-01,4216.000000,4407.000000,3997.000000,4335.700195,4335.700195,8852190
2022-10-01,4315.000000,4625.000000,4215.049805,4433.700195,4433.700195,7165567
2022-11-01,4435.250000,4645.000000,4315.000000,4487.149902,4487.149902,10326549
2022-12-01,4509.600098,4532.000000,4201.000000,4237.549805,4237.549805,10398872
2023-01-01,4258.750000,4394.950195,4175.100098,4324.149902,4324.149902,5613199
2023-02-01,4341.000000,4564.000000,4285.000000,4316.600098,4316.600098,6102996
2023-03-01,4316.450195,4656.500000,4297.000000,4622.750000,4622.750000,7345647
2023-04-01,4648.950195,4940.000000,4598.100098,4929.850098,4929.850098,6005783
2023-05-01,4929.850098,4989.000000,4384.049805,4501.049805,4501.049805,10235657
2023-06-01,4509.850098,4678.000000,4501.049805,4673.750000,4673.750000,1494368
