Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,250.000000,276.000000,244.000000,274.250000,255.093979,35221006
2012-02-01,276.975006,282.899994,266.375000,275.200012,255.977615,40316414
2012-03-01,276.975006,297.000000,267.950012,284.975006,265.069824,44577342
2012-04-01,282.549988,304.399994,277.250000,301.549988,280.487122,21235560
2012-05-01,301.549988,305.375000,279.625000,283.475006,263.674683,32038206
2012-06-01,280.674988,322.399994,276.500000,317.899994,295.695068,24517414
2012-07-01,318.000000,328.500000,302.875000,326.799988,303.973480,30771916
2012-08-01,327.750000,344.950012,323.200012,334.200012,310.856537,35978086
2012-09-01,335.049988,349.899994,320.674988,347.774994,325.511902,38155572
2012-10-01,350.000000,364.450012,325.000000,347.075012,324.856628,39725178
2012-11-01,346.000000,357.475006,328.000000,354.924988,332.204102,27203928
2012-12-01,353.774994,387.950012,346.450012,368.125000,344.559143,30988336
2013-01-01,369.549988,383.325012,347.000000,359.000000,336.018250,33593364
2013-02-01,359.024994,413.000000,357.500000,401.075012,375.399811,41671706
2013-03-01,401.075012,424.399994,392.825012,409.475006,383.262085,36866472
2013-04-01,408.024994,492.850006,405.000000,475.524994,445.083801,36910060
2013-05-01,475.524994,542.400024,464.075012,522.049988,488.630524,54224138
2013-06-01,517.000000,523.424988,457.850006,505.774994,473.397339,51199448
2013-07-01,505.774994,581.099976,495.975006,565.299988,529.111816,42674105
2013-08-01,573.000000,576.900024,475.350006,521.200012,487.834900,45562864
2013-09-01,523.700012,601.900024,500.000000,593.299988,555.319336,38515928
2013-10-01,594.700012,651.900024,588.150024,608.799988,572.432373,35406740
2013-11-01,605.049988,623.400024,562.599976,572.000000,537.830627,31949544
2013-12-01,572.000000,601.900024,553.549988,567.450012,533.552612,36964760
2014-01-01,568.250000,617.700012,568.099976,588.700012,553.533203,43471866
2014-02-01,588.200012,647.900024,581.500000,644.700012,606.187866,36759150
2014-03-01,649.000000,653.349976,552.549988,574.750000,540.416382,57146992
2014-04-01,575.000000,643.950012,570.099976,632.799988,594.998596,65255592
