Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,125.481819,164.881821,124.563637,164.027267,142.132095,602424987
2012-02-01,165.090912,181.600006,159.636368,164.781815,142.785904,650406444
2012-03-01,164.090912,174.109085,153.354538,161.854538,140.249374,571225414
2012-04-01,161.418182,167.054550,150.409088,160.427277,139.012650,459128461
2012-05-01,160.418182,162.727264,139.699997,142.409088,123.399620,491265240
2012-06-01,142.545456,164.536362,139.527267,163.545456,144.634705,423734114
2012-07-01,163.818176,176.954544,160.745453,174.800003,154.587906,480581435
2012-08-01,173.090912,179.800003,162.736359,164.027267,145.060837,375129721
2012-09-01,164.581818,197.618179,159.390915,192.509094,170.249313,432550575
2012-10-01,192.727264,200.509094,157.590912,190.945450,168.866440,347257199
2012-11-01,191.272720,200.899994,184.545456,199.972733,176.849930,275891831
2012-12-01,199.090912,210.663635,198.763641,206.954544,183.024429,260647007
2013-01-01,208.436356,224.000000,207.836365,216.572723,191.530426,329654165
2013-02-01,217.090912,218.781815,187.272720,189.163635,167.290665,289759708
2013-03-01,191.909088,209.345459,181.190903,190.036362,168.062469,416584691
2013-04-01,192.181824,216.145447,178.490906,211.572723,187.108597,422967953
2013-05-01,211.572723,225.163635,201.681824,209.899994,185.629303,331006829
2013-06-01,209.090912,212.027267,185.690903,194.681824,175.052536,381579857
2013-07-01,193.209091,197.090912,162.199997,165.281815,148.616852,500163824
2013-08-01,168.545456,168.545456,137.618179,146.136368,131.401794,711537288
2013-09-01,148.018188,193.518188,141.190903,160.663635,144.464310,549292193
2013-10-01,161.809097,205.454544,160.727264,203.809097,183.259521,444428569
2013-11-01,203.600006,207.272720,181.036362,194.300003,174.709229,329798024
2013-12-01,194.618179,219.381821,192.427277,199.772720,179.630157,381138247
2014-01-01,200.163635,203.272720,175.181824,179.581818,161.475052,377697765
2014-02-01,178.363632,190.699997,171.563629,189.790909,170.654785,288693945
2014-03-01,188.581818,232.000000,185.709091,226.372726,203.548126,459891426
2014-04-01,227.690903,239.727264,218.618179,226.072723,203.278381,345077589
2014-05-01,226.072723,289.672729,225.090912,257.827271,231.831207,475894654
2014-06-01,256.590912,274.854553,250.272720,257.845459,231.847580,312501291
2014-07-01,258.281830,274.981812,242.418182,267.500000,248.268982,348986646
2014-08-01,265.872742,284.363647,256.690918,283.054535,262.705231,252071984
2014-09-01,283.272736,294.336365,259.545441,260.645447,241.907196,273062311
2014-10-01,262.363647,296.945465,257.272736,295.754547,274.492279,230816570
2014-11-01,295.636353,323.454559,293.154541,318.981812,296.049591,239208950
2014-12-01,321.090912,332.772736,290.181824,321.000000,297.922699,244134686
2015-01-01,320.636353,357.636353,302.727264,327.909088,304.335114,289127758
2015-02-01,327.545441,327.909088,287.636353,304.772736,282.862122,325423660
2015-03-01,318.954559,329.090912,275.090912,286.818176,266.198334,337871610
2015-04-01,286.363647,304.363647,269.727264,301.045441,279.402771,267976244
2015-05-01,301.045441,307.272736,273.272736,288.409088,267.674896,237615398
2015-06-01,288.181824,291.272736,254.863632,280.000000,259.870331,365357755
2015-07-01,280.636353,291.818176,257.000000,274.909088,259.533081,298063791
2015-08-01,276.772736,290.727264,242.863632,252.636368,238.506104,315693282
2015-09-01,250.000000,259.409088,225.181824,245.772720,232.026367,331117692
2015-10-01,248.590912,266.090912,241.863632,251.818176,237.733673,185098903
2015-11-01,251.818176,257.000000,232.727264,248.681824,234.772751,205469262
2015-12-01,250.045456,251.590912,220.954544,237.590912,224.302185,257514856
2016-01-01,237.545456,239.636368,198.000000,209.227264,197.524918,348652909
2016-02-01,206.363632,206.681824,164.318176,172.772720,163.109329,597935323
2016-03-01,177.500000,219.409088,177.500000,215.136368,203.103516,416479132
2016-04-01,214.545456,234.363632,199.181824,215.409088,203.361008,469113844
2016-05-01,206.636368,226.363632,193.818176,222.409088,209.969482,503330739
2016-06-01,221.727264,237.454544,201.000000,218.681824,206.450668,341558269
2016-07-01,219.727264,249.090912,217.772720,239.000000,230.276047,275956385
2016-08-01,232.636368,237.545456,215.136368,234.545456,225.984131,344061087
2016-09-01,235.227264,257.954559,221.181824,229.227264,220.860031,383196883
2016-10-01,228.181824,265.090912,217.363632,251.681824,242.494965,421840208
2016-11-01,254.045456,271.272736,222.727264,241.409088,232.597214,499721588
2016-12-01,242.045456,245.272720,224.272720,232.090912,223.619141,253998739
2017-01-01,233.000000,250.545456,225.545456,244.500000,235.575302,397302584
2017-02-01,241.681824,266.090912,238.909088,251.227264,242.056976,378983049
2017-03-01,252.363632,262.000000,240.454544,251.681824,242.494965,370807375
2017-04-01,253.454544,265.090912,241.090912,253.181824,243.940216,294766478
2017-05-01,253.181824,297.636353,246.590912,296.772736,285.939972,686787964
2017-06-01,295.909088,297.272736,283.450012,290.149994,279.558960,316970249
2017-07-01,291.399994,314.450012,288.500000,302.600006,293.845917,273531020
2017-08-01,303.899994,305.200012,261.549988,298.049988,289.427551,230083469
2017-09-01,299.700012,300.000000,269.149994,276.600006,268.598053,265346113
2017-10-01,276.600006,314.649994,255.000000,300.100006,291.418243,484037908
2017-11-01,303.000000,332.350006,302.399994,307.549988,298.652649,338858264
2017-12-01,309.700012,319.200012,287.000000,314.000000,304.916107,223570224
2018-01-01,314.000000,365.700012,307.500000,352.950012,342.739288,364937739
2018-02-01,347.549988,355.899994,311.100006,313.250000,304.187836,291549305
2018-03-01,312.649994,314.000000,273.549988,278.350006,270.297455,369766992
2018-04-01,273.000000,294.899994,258.799988,284.200012,275.978210,505069489
2018-05-01,284.200012,317.500000,275.549988,285.799988,277.531891,437411078
2018-06-01,295.000000,302.700012,269.600006,275.399994,267.432770,438940061
2018-07-01,274.000000,308.500000,256.500000,304.250000,295.448212,494208829
2018-08-01,302.600006,346.799988,294.100006,342.600006,336.408173,484866786
2018-09-01,343.600006,344.000000,300.049988,305.549988,301.368347,327737124
2018-10-01,306.299988,356.549988,294.799988,355.000000,350.141602,603713714
2018-11-01,357.000000,375.299988,347.649994,355.149994,350.289551,417163584
2018-12-01,358.899994,369.250000,336.000000,360.149994,355.221161,320932298
2019-01-01,361.500000,383.549988,336.649994,364.450012,359.462311,467373555
2019-02-01,364.500000,364.899994,336.149994,350.149994,345.357971,289573739
2019-03-01,352.049988,402.399994,350.649994,400.500000,395.018921,358316549
2019-04-01,401.450012,411.000000,385.000000,407.500000,401.923126,251261681
2019-05-01,407.500000,439.200012,375.250000,423.700012,417.901398,507747687
2019-06-01,426.000000,443.899994,407.899994,437.100006,431.118011,267981614
2019-07-01,439.500000,442.000000,401.700012,424.600006,418.789093,344304683
2019-08-01,423.250000,427.899994,385.799988,409.649994,406.017517,412162542
2019-09-01,409.649994,458.649994,384.350006,433.700012,429.854279,501614791
2019-10-01,436.950012,482.000000,411.500000,463.049988,458.944000,447445335
2019-11-01,466.649994,520.000000,460.500000,512.599976,508.054626,775793243
2019-12-01,513.450012,552.200012,504.649994,538.900024,534.121460,320436566
2020-01-01,539.900024,547.400024,515.000000,525.650024,520.988953,361507539
2020-02-01,524.000000,550.700012,492.200012,497.250000,492.840759,308682231
2020-03-01,508.250000,520.549988,268.299988,323.750000,320.879242,1021896831
2020-04-01,319.000000,392.950012,281.500000,380.149994,376.779114,876618715
2020-05-01,380.149994,380.149994,285.549988,331.950012,329.006531,1051248074
2020-06-01,339.000000,380.000000,324.100006,351.450012,348.333618,1009599311
2020-07-01,354.250000,395.649994,340.399994,346.799988,343.724823,1011022868
2020-08-01,346.799988,422.000000,340.500000,394.600006,391.100983,831045880
2020-09-01,394.700012,399.649994,333.750000,354.750000,351.604340,613523589
2020-10-01,358.250000,428.500000,358.250000,392.600006,389.118744,589905493
2020-11-01,417.000000,499.000000,407.000000,473.350006,469.152710,740748991
2020-12-01,479.700012,538.500000,472.200012,535.049988,530.305603,531995383
2021-01-01,535.549988,561.000000,512.000000,537.000000,532.238281,426883599
2021-02-01,552.000000,679.400024,551.000000,597.750000,592.449585,595364253
2021-03-01,607.549988,638.000000,557.099976,582.099976,576.938354,484732989
2021-04-01,587.549988,628.450012,531.150024,600.500000,595.175232,542322720
2021-05-01,592.549988,665.000000,584.700012,662.750000,656.873230,332116990
2021-06-01,664.549988,664.900024,616.250000,630.900024,625.305664,271263271
2021-07-01,633.950012,692.500000,630.049988,682.500000,676.448120,261916202
2021-08-01,684.049988,719.900024,673.849976,719.049988,714.760742,253046942
2021-09-01,727.599976,735.400024,694.400024,700.849976,696.669312,206095807
2021-10-01,693.000000,867.000000,687.900024,802.049988,797.265625,327331220
2021-11-01,807.700012,810.000000,710.500000,714.349976,710.088745,295114733
2021-12-01,716.400024,769.700012,698.200012,740.150024,735.734924,348365793
2022-01-01,743.049988,836.000000,743.000000,788.799988,784.094666,279251169
2022-02-01,802.049988,818.700012,702.299988,742.700012,738.269653,288255231
2022-03-01,742.700012,742.700012,642.150024,730.299988,725.943604,423463671
2022-04-01,725.000000,777.900024,723.099976,743.299988,738.866089,331468931
2022-05-01,732.000000,756.700012,675.000000,752.849976,748.359070,270162892
2022-06-01,748.000000,757.000000,669.950012,707.200012,702.981445,237332561
2022-07-01,703.450012,823.400024,694.099976,818.599976,813.716858,216490069
2022-08-01,820.700012,890.750000,808.349976,887.299988,882.007080,247196969
2022-09-01,863.000000,936.650024,837.500000,862.000000,862.000000,257557559
2022-10-01,859.700012,943.250000,845.700012,908.700012,908.700012,194695277
2022-11-01,921.000000,958.200012,891.250000,952.900024,952.900024,244001307
2022-12-01,956.000000,957.000000,875.250000,890.849976,890.849976,232247479
2023-01-01,894.000000,907.900024,796.000000,831.900024,831.900024,321387922
2023-02-01,843.450012,877.799988,823.150024,854.849976,854.849976,255975001
2023-03-01,864.000000,881.000000,810.299988,877.250000,877.250000,353368888
2023-04-01,880.200012,920.450012,864.400024,917.650024,917.650024,477530514
2023-05-01,917.650024,958.849976,911.549988,949.150024,949.150024,400248418
2023-06-01,954.250000,954.250000,932.799988,940.200012,940.200012,73277559
