Date,Open,High,Low,Close,Adj Close,Volume
2012-01-01,558.500000,694.900024,548.150024,600.150024,571.925415,5053757
2012-02-01,602.250000,651.700012,550.000000,579.650024,552.389526,3344215
2012-03-01,583.000000,686.799988,555.000000,638.799988,608.757690,4359123
2012-04-01,644.650024,644.650024,598.250000,630.349976,600.705017,1710695
2012-05-01,630.099976,687.000000,603.200012,669.799988,638.299683,3367548
2012-06-01,668.900024,697.400024,605.000000,617.299988,588.268738,1682416
2012-07-01,621.650024,661.950012,607.700012,630.150024,600.514404,3474089
2012-08-01,633.150024,661.950012,607.049988,628.500000,602.838257,2132925
2012-09-01,628.549988,751.000000,618.000000,731.250000,701.392944,3782715
2012-10-01,730.000000,814.000000,725.000000,779.950012,748.104675,4728538
2012-11-01,779.799988,902.049988,758.099976,819.000000,785.560181,16431668
2012-12-01,820.549988,828.000000,781.000000,787.349976,755.202393,3594124
2013-01-01,788.900024,827.950012,766.599976,808.500000,775.488892,4317224
2013-02-01,811.750000,857.950012,784.150024,826.900024,793.137573,3123542
2013-03-01,824.950012,882.000000,781.250000,838.900024,804.647705,1953498
2013-04-01,837.000000,850.000000,810.500000,834.200012,800.139648,2562236
2013-05-01,834.200012,1097.849976,819.549988,1007.700012,966.555603,17192974
2013-06-01,1009.000000,1071.199951,910.000000,1053.449951,1010.437439,6261369
2013-07-01,1054.000000,1054.000000,927.150024,938.150024,899.845276,4710079
2013-08-01,938.150024,990.000000,801.200012,864.549988,833.860596,4405872
2013-09-01,861.000000,949.000000,845.000000,929.650024,896.649719,3968747
2013-10-01,930.000000,935.000000,848.700012,908.849976,876.588013,2575066
2013-11-01,911.700012,927.000000,830.049988,834.099976,804.491455,2269143
2013-12-01,843.250000,961.700012,815.349976,946.400024,912.805115,5646705
2014-01-01,940.250000,987.650024,876.049988,930.200012,897.180115,3073072
2014-02-01,935.000000,969.799988,895.700012,920.299988,887.631470,2269710
2014-03-01,920.000000,925.000000,852.099976,916.450012,883.918274,2555920
2014-04-01,918.000000,924.000000,870.849976,894.349976,862.602661,3008685
2014-05-01,894.349976,978.700012,892.000000,907.700012,875.478882,4052776
2014-06-01,910.000000,1044.550049,910.000000,995.049988,959.728149,3597939
2014-07-01,995.049988,1129.300049,986.250000,1013.200012,977.233887,3701358
2014-08-01,1005.000000,1224.050049,960.099976,1173.199951,1131.554321,5475092
2014-09-01,1174.500000,1218.800049,1034.050049,1120.699951,1086.721191,3546547
2014-10-01,1130.000000,1150.500000,1016.049988,1115.449951,1081.630493,2319674
2014-11-01,1118.800049,1246.500000,1088.199951,1166.050049,1130.696289,3288643
2014-12-01,1169.599976,1214.849976,1062.000000,1129.699951,1095.448242,3126282
2015-01-01,1131.000000,1439.900024,1079.750000,1313.550049,1273.724487,4999743
2015-02-01,1350.000000,1383.250000,1211.000000,1302.150024,1262.670044,3258324
2015-03-01,1313.000000,1478.699951,1312.000000,1369.199951,1327.686890,4590282
2015-04-01,1351.000000,1429.800049,1130.000000,1137.150024,1102.672729,5601735
2015-05-01,1137.150024,1333.000000,1137.150024,1212.550049,1175.786621,4615940
2015-06-01,1212.699951,1326.000000,1150.000000,1315.949951,1276.051514,4668332
2015-07-01,1314.800049,1404.400024,1280.599976,1359.849976,1318.620483,5006824
2015-08-01,1386.000000,1476.199951,1195.000000,1340.199951,1305.232544,5114001
2015-09-01,1331.000000,1455.000000,1242.050049,1441.599976,1403.986694,3532403
2015-10-01,1443.150024,1515.900024,1301.550049,1312.750000,1278.498901,3767655
2015-11-01,1316.500000,1374.000000,1213.000000,1325.050049,1290.477905,3984877
2015-12-01,1311.000000,1471.150024,1311.000000,1466.449951,1428.188599,4117695
2016-01-01,1458.500000,1497.699951,1330.800049,1473.000000,1434.567749,4187765
2016-02-01,1482.000000,1525.000000,1340.000000,1463.849976,1425.656372,3767498
2016-03-01,1479.000000,1544.900024,1292.000000,1329.300049,1294.617065,5612507
2016-04-01,1337.000000,1401.449951,1295.000000,1312.150024,1283.409912,4006995
2016-05-01,1303.000000,1406.400024,1280.000000,1369.099976,1339.112305,4871439
2016-06-01,1376.000000,1418.000000,1267.849976,1315.500000,1286.686157,4304078
2016-07-01,1316.000000,1396.000000,1312.099976,1361.900024,1332.070190,3270756
2016-08-01,1363.500000,1443.000000,1328.099976,1349.949951,1320.381836,3650483
2016-09-01,1352.000000,1414.949951,1273.000000,1313.400024,1284.632324,4700366
2016-10-01,1333.099976,1393.400024,1311.650024,1340.000000,1310.649658,2687704
2016-11-01,1344.949951,1351.099976,1142.349976,1195.300049,1169.119385,4721539
2016-12-01,1193.000000,1252.000000,1111.599976,1179.900024,1154.056396,3237559
2017-01-01,1180.000000,1250.000000,1137.550049,1230.050049,1203.108154,3442658
2017-02-01,1231.500000,1343.949951,1189.699951,1301.650024,1273.139648,3958570
2017-03-01,1319.750000,1338.750000,1146.150024,1165.150024,1139.629639,18449273
2017-04-01,1170.000000,1270.000000,1131.199951,1233.250000,1206.237915,7257982
2017-05-01,1233.250000,1330.000000,1183.000000,1211.099976,1184.572876,15411551
2017-06-01,1203.000000,1358.000000,1201.099976,1274.550049,1246.633423,7649874
2017-07-01,1266.000000,1319.949951,1226.000000,1259.000000,1231.424072,4279339
2017-08-01,1260.000000,1290.000000,1049.900024,1082.599976,1058.887695,10055605
2017-09-01,1095.000000,1122.199951,985.900024,1005.000000,982.987244,7617732
2017-10-01,1005.000000,1097.250000,1005.000000,1038.550049,1021.382629,5383003
2017-11-01,1044.849976,1167.150024,957.150024,1106.300049,1088.012573,18865017
2017-12-01,1117.949951,1242.000000,1116.099976,1204.800049,1184.884521,9411102
2018-01-01,1216.000000,1216.000000,1105.900024,1162.800049,1143.578735,5624022
2018-02-01,1165.000000,1263.400024,1086.349976,1203.050049,1183.163208,10630369
2018-03-01,1200.500000,1210.000000,993.400024,1064.650024,1047.051025,6254558
2018-04-01,1066.000000,1148.000000,1051.599976,1091.000000,1072.965454,6870098
