Date,Open,High,Low,Close,Adj Close,Volume
2018-06-01,197.212555,202.500046,190.125046,196.125046,191.958771,71747868
2018-07-01,195.525055,217.950058,193.575043,207.300049,202.896393,119026840
2018-08-01,207.000046,229.875061,205.275055,225.937561,221.138000,72938992
2018-09-01,245.250061,253.500061,229.725052,243.000061,237.838043,190244738
2018-10-01,243.000061,250.987564,222.000061,248.400055,243.123337,112442203
2018-11-01,249.712555,251.550064,226.987549,243.487564,238.315186,88802760
2018-12-01,243.750061,257.962555,239.512558,248.137558,242.866379,103521959
2019-01-01,248.062561,278.550079,233.512558,276.900055,271.017853,185302291
2019-02-01,277.575073,291.712585,270.900055,276.675079,271.562347,97701467
2019-03-01,278.175079,285.899994,253.399994,254.800003,250.091492,161470451
2019-04-01,256.000000,299.450012,254.949997,298.549988,293.033051,178492453
2019-05-01,298.549988,298.850006,279.649994,286.399994,281.107574,153419897
2019-06-01,288.500000,301.600006,280.000000,280.500000,275.316559,125300252
2019-07-01,281.600006,285.600006,255.899994,265.299988,260.397461,98971963
2019-08-01,271.500000,276.149994,245.050003,254.399994,249.698883,92371363
2019-09-01,254.399994,258.899994,235.750000,239.800003,235.368683,91876505
2019-10-01,240.000000,260.899994,232.199997,259.299988,254.508331,84915053
2019-11-01,260.200012,261.000000,236.500000,237.699997,233.307480,47239668
2019-12-01,238.250000,254.699997,235.399994,245.800003,241.257813,55643470
2020-01-01,246.500000,258.350006,235.000000,236.800003,232.424118,83627949
2020-02-01,236.500000,248.550003,219.699997,221.449997,218.235275,58548600
2020-03-01,225.800003,233.899994,159.399994,196.699997,193.844559,121322854
2020-04-01,195.699997,202.949997,173.800003,190.949997,188.178040,133030790
2020-05-01,190.949997,214.899994,178.000000,212.800003,209.710861,151905035
2020-06-01,215.500000,230.000000,206.300003,219.649994,216.461395,195001919
2020-07-01,221.000000,290.799988,218.350006,280.950012,276.871521,460213235
2020-08-01,283.000000,287.399994,268.000000,271.299988,267.361633,195156201
2020-09-01,271.000000,324.500000,269.000000,313.549988,308.998291,435734487
2020-10-01,316.399994,381.700012,312.049988,340.700012,335.754181,587926517
2020-11-01,341.750000,361.399994,332.649994,350.500000,345.411896,148723864
2020-12-01,352.700012,390.500000,346.250000,386.250000,380.642944,241053563
2021-01-01,385.049988,467.450012,385.049988,417.899994,411.833496,467630831
2021-02-01,416.100006,451.750000,408.000000,410.299988,405.252838,225393445
2021-03-01,411.000000,444.299988,397.750000,414.149994,409.055481,260493926
2021-04-01,418.850006,511.799988,412.600006,492.750000,486.688629,427898448
2021-05-01,487.950012,545.000000,477.799988,539.049988,532.419067,201507955
2021-06-01,541.900024,564.000000,533.000000,545.650024,538.937927,129675603
2021-07-01,545.000000,601.799988,522.599976,587.150024,579.927429,208298985
2021-08-01,588.200012,642.799988,582.250000,640.950012,633.065613,126302610
2021-09-01,643.799988,699.150024,627.349976,634.099976,626.299866,127511209
2021-10-01,634.799988,739.849976,630.200012,646.750000,638.794250,198810037
2021-11-01,651.099976,668.750000,603.950012,637.250000,629.411133,96860653
2021-12-01,642.599976,719.900024,623.000000,715.349976,706.550354,187339442
2022-01-01,718.000000,726.799988,537.200012,572.599976,565.556396,225871043
2022-02-01,579.900024,590.000000,531.150024,555.799988,549.856873,159048679
2022-03-01,555.799988,616.000000,550.400024,591.900024,585.570801,166011264
2022-04-01,591.700012,609.500000,507.000000,508.799988,503.359406,121748127
2022-05-01,515.500000,519.000000,443.200012,478.049988,476.875397,177188540
2022-06-01,478.950012,488.000000,402.049988,416.049988,415.027740,164437339
2022-07-01,415.000000,424.700012,391.000000,423.700012,422.658966,158856598
2022-08-01,426.200012,444.899994,399.000000,413.549988,412.533875,126904546
2022-09-01,409.899994,426.000000,384.600006,394.250000,393.281311,153240991
2022-10-01,393.899994,417.899994,372.399994,386.549988,385.600220,155894744
2022-11-01,388.000000,409.450012,384.500000,406.899994,405.900238,115037832
2022-12-01,412.850006,416.350006,376.299988,392.750000,391.785004,109828778
2023-01-01,393.000000,410.200012,381.399994,398.850006,397.870026,103241385
2023-02-01,401.500000,413.250000,385.450012,387.049988,387.049988,67768070
2023-03-01,388.100006,396.649994,355.000000,365.250000,365.250000,70587118
2023-04-01,367.950012,388.000000,352.000000,385.000000,385.000000,74491298
2023-05-01,385.000000,406.000000,379.000000,403.649994,403.649994,82119227
2023-06-01,405.000000,409.799988,395.549988,402.799988,402.799988,21281179
